text,label,category
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于迈科（肇庆）润滑油有限公司债权资产的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟处置以下资产，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"迈科（肇庆）润滑油有限公司债权资产合计人民币100,795,029.38",B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
2022年8月3日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于陆丰市恒利贸易有限公司债权等三项目处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟分别处置以下3,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"、陆丰市恒利贸易有限公司债权，本金22,849,831.25",O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
"、陆丰市锦之华服装厂、汕尾市亚非保税仓有限公司两户债权，本金折人民币合计29,319,645.72",O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
、汕头市金平区吉祥粮油贸易有限公司等三户债权资产包（编号：COAMC-GD-2019-HZ009,O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"26,424,419.78",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
2019年12月6日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于廉江市众利服务有限公司等3户债权资产项目的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟分别处置所持有的廉江市众利服务有限公司、廉江市盛峰贸易有限公司、湛江市半岛绿农产品开发有限公司等,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,CREDIT_DISPOSITION
廉江市众利服务有限公司债权总金额折人民币,B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
"7,184,382.18",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
廉江市盛峰贸易有限公司债权总金额折人民币,B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
"18,952,363.95",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
湛江市半岛绿农产品开发有限公司债权总金额折人民币,B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
"49,925,400.97",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
2020年6月9日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
招商公告,B-DIS I-DIS O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司东富(天津)股权投资基金管理有限公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于境界游戏股份有限公司债权资产的补充公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
北京东富宝盈投资中心（有限合伙）（以下简称“东富宝盈”）拟对其持有的借款人为境界游戏股份有限公司的债权资产进行处置，并已通过东富宝盈的执行事务合伙人东富（天津）股权投资基金管理有限公司、有限合伙人中国东方资产管理股份有限公司分别于2019年3月22日和2019年3月25日在中国东方资产管理股份有限公司对外营销网站和国家级经济类报纸《金融时报》就该债权资产招商暨处置事宜进行了公告,B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DIS I-DIS O O O O O O O O O O,CREDIT_DISPOSITION
东富宝盈已就该债权资产在上海联合产权交易所进行了挂牌转让，根据相关要求，现就该债权资产挂牌转让再次征意向受让方，请有意参与本次挂牌转让交易且符合条件的投资人于本公告有效期限内（2019年12月13日下午17:00前）与东富宝盈及上海联合产权交易联系，办理报名手续并缴纳保证金,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
只有在2019年12月13日下午17:00前报名并缴纳保证金的投资人方能参与本次挂牌转让交易,O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
本公告的有效期限为自发布之日起至2019年12月13日,O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司河南省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于焦作伟太环保建材有限公司债权的处置竞价公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司河南省分公司将于2020年8月20日12时起至2020年8月21日12时止（如发生自动延时的，截止时间以延长后的结束时间为准）在淘宝网资产竞价网络平台上（网址,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
）对焦作伟太环保建材有限公司不良债权资产（标的物）进行公开线上公开竞价，现就有关事项公告如下：,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O,CREDIT_DISPOSITION
"一、竞买标的物：焦作伟太环保建材有限公司不良债权资产，截至2020年6月30日，该债权本金合计约7,392,401.91元，利息合计约4,002,318.92元",O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
二、重大事项披露：标的物以现状为准，中国东方资产管理股份有限公司河南省分公司不承担本标的物的瑕疵担保责任,O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2020年7月1日，焦作市山阳区人民法院出具了（2020）豫0811破申1号民事裁定书，裁定受理焦作伟太环保建材有限公司的破产清算申请，并出具决定书，指定焦作市仁和清算有限公司担任破产管理人,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"本场竞价为在阿里拍卖（淘宝资产处置平台）线上公开竞价，竞买人须登陆阿里拍卖（淘宝资产处置平台）（网址：https://zc-paimai.taobao.com/）报名参与竞价并交纳人民币500,000.00元竞买保证金，具体保证金交付可采用线上、线下方式进行，线上流程可以联系阿里平台客服，客服电话：400-822-2870",O O O O O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
如参与竞买人未开设淘宝账户，可委托代理人（具备完全民事行为能力的自然人）进行，竞买成功后，竞买人（法定代表人、其他组织的负责人）须与委托代理人一同到中国东方资产管理股份有限公司河南省分公司办理交接手续,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,CREDIT_DISPOSITION
（二）竞价标的资产以现状为准，中国东方资产管理股份有限公司河南省分公司不承担本标的资产的瑕疵担保责任,O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
0371－65744708（中国东方资产管理股份有限公司河南省分公司）,O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O,CREDIT_DISPOSITION
2020年8月7日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于江门市新会区冠华针织厂有限公司等3户债权资产包的处置公,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的江门市新会区冠华针织厂有限公司等3户债权资产包（编号：COAMC-GD-2022-JY2-001）进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"本资产包总金额为9,375.59万元，包含债权3户，涉及本金8,856.91万元，利息448.68万元，费用70.00万元（包内债权金额的截止日为2022年7月21日），分布在广东省的江门市等",O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
2022年8月19日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于济宁市泓源化工经贸有限公司项目债务重组的公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O B-DIS I-DIS I-DIS I-DIS O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司（以下简称“东方”）拟以债务重组方式处置以下资产（以下称为“标的资产”），交易编号：COAMC-QD-2020-02，资产编号：QD-2020-02,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"标的资产为山东省济宁市境内济宁市泓源化工经贸有限公司所享有的债权及其附属担保权益，该等债权及其附属担保权益的所有人为东方，截至2020年3月20日，该等债权项下未偿本息合计人民币16,795,807.16元，其中未偿本金人民币14,500,000.00元，未偿利息人民币2,295,807.16元；处置方式为与济宁兴达木业有限公司、杜桂香、张会民进行债务重组，待重组完毕后，免除济宁兴达木业有限公司、杜桂香、张会民对标的资产的连带保证担保责任",O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
若公告期结束无符合条件的投资者进行书面报价，或已报价格均低于我司重组条件的，我司将对上述债权进行债务重组,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS,CREDIT_DISPOSITION
0532-58760779（中国东方资产管理股份有限公司山东省分公司）,O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O,CREDIT_DISPOSITION
本公告有效期限自公告之日起至2020年6月4日止,O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O,CREDIT_DISPOSITION
2020年5月21日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于惠州仲恺创业广场发展有限公司债权的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O,CREDIT_DISPOSITION
"中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟处置惠州仲恺创业广场发展有限公司债权资产及相关担保权益，涉及处置债权总额为961,698,639.01",B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
、惠州仲恺创业广场发展有限公司名下提供,O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O,CREDIT_DISPOSITION
、惠州仲恺创业广场发展有限公司提供,O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,CREDIT_DISPOSITION
2022年3月25日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于惠州市新鹏置业有限公司资产的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟对所持有的“惠州市新鹏置业有限公司债权”项目进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"本债权总金额为人民币54,377,966.67",O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,CREDIT_DISPOSITION
、惠州市新鹏置业有限公司名下位于惠州市花边南路,O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于花都市芙蓉镇经济发展总公司债权的处置公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司广东省分公司（以下简称“我分公司”）拟处置以下资产，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
"花都市芙蓉镇经济发展总公司债权资产：资产所在地位于广东省广州市花都区，截至2022年1月20日，债权本金余额6,437,479.00元，利息余额20,885,027.34元；抵押物为花都区芙蓉联合总厂名下位于广州市花都区旗岭的工业用地土地使用权（土地面积4920平方米）；保证人包括花都市伟景家私工艺实业有限公司、广州市花都区芙蓉房地产综合开发公司、花都市永大减震器厂；债务人当前状况为注销",B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于菏泽广源铜带有限公司债权公开竞价的公告,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司将在京东拍卖平台对菏泽广源铜带有限公司债权进行挂牌公开竞价（网址http://zichan.jd.com,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,CREDIT_DISPOSITION
日，菏泽广源铜带有限公司债权资产的总金额为人民币【肆仟玖佰叁拾柒万叁仟陆佰伍拾柒元柒角柒分】（小写【￥,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O,CREDIT_DISPOSITION
2022,B-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
时起至,I-TIM O O,CREDIT_DISPOSITION
时止（延时的除外）,I-TIM O O O O O O O O,CREDIT_DISPOSITION
如参与竞买人未开设网络平台服务商的支付账户，可委托代理人（具备完全民事行为能力的自然人）进行，竞买成功后，竞买人（法定代表人、其他组织的负责人）须与委托代理人一同到中国东方资产管理股份有限公司山东省分公司办理交接手续,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,CREDIT_DISPOSITION
（中国东方资产管理股份有限公司山东省分公司纪检监察部）、,O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,CREDIT_DISPOSITION
关于菏泽广源铜带有限公司债权公开竞价的补充公告,O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O,CREDIT_DISPOSITION
中国东方资产管理股份有限公司山东省分公司已于2022,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
时至,I-TIM O,CREDIT_DISPOSITION
2022,B-TIM I-TIM I-TIM I-TIM,CREDIT_DISPOSITION
时在京东拍卖平台对菏泽广源铜带有限公司债权进行挂牌公开竞价（网址,O O O O O O O O O O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O,CREDIT_DISPOSITION
